k,layer_from,layer_to,is_final_transition,format,position,category,prompt_slug,jaccard,weighted_similarity,cosine_similarity,frequency_adjusted_similarity,similarity_without_output_token,delta_explained_fraction
16,28,35,false,plain,-1,association,association-storm,0.066666667,0.11507966,0.38897843,0.11329832,0.016177586,0.018992782
16,28,35,false,plain,-1,association,association-violin,0.032258065,0.026574195,0.060626503,0.017567196,0.028048361,0.0071492195
16,28,35,false,plain,-1,counting,counting-colors-three,0.033333333,0.022874639,0.083727831,0.024233384,0.024667794,0.012943149
16,28,35,false,plain,-1,counting,counting-days-four,0.10344828,0.047623249,0.092233705,0.046121427,0.050482588,0.014042497
16,28,35,false,plain,-1,counting,counting-triangle-sides,0,0,0,0,0,0.0029816628
16,28,35,false,plain,-1,counting,counting-week-days,0,0,0,0,0,0.007404387
16,28,35,false,plain,-1,factual,factual-canberra,0,0,0,0,0,0.013422728
16,28,35,false,plain,-1,factual,factual-gold-symbol,0,0,0,0,0,0.011496007
16,28,35,false,plain,-1,factual,factual-mercury,0,0,0,0,0,0.0064624548
16,28,35,false,plain,-1,factual,factual-pacific,0,0,0,0,0,0.007794261
16,28,35,false,plain,-1,factual,factual-photosynthesis,0.032258065,0.021145442,0.025171284,0.019284505,0.024754827,0.0091139674
16,28,35,false,plain,-1,factual,factual-shakespeare,0.032258065,0.034200881,0.038957839,0.031192882,0.041254041,0.0068917871
16,28,35,false,plain,-1,multihop,multihop-cairo-continent,0.032258065,0.038787762,0.058921279,0.035321245,0.044304506,0.010385513
16,28,35,false,plain,-1,multihop,multihop-eiffel-capital,0,0,0,0,0,0.012090445
16,28,35,false,plain,-1,multihop,multihop-kangaroo-hemisphere,0,0,0,0,0,0.0081529617
16,28,35,false,plain,-1,multihop,multihop-madrid-language,0.066666667,0.03806327,0.055032403,0.034489609,0.04310046,0.0093497634
16,28,35,false,plain,-1,multihop,multihop-sushi-currency,0,0,0,0,0,0.0024460554
16,28,35,false,plain,-1,syntactic,syntactic-alphabet,0,0,0,0,0,-1.4901161e-06
16,28,35,false,plain,-1,syntactic,syntactic-numbered-list,0.032258065,0.032413436,0.067178519,0.03288675,0.034854691,0.0057355165
16,28,35,false,plain,-1,syntactic,syntactic-past-go,0,0,0,0,0,0.0064614415
16,28,35,false,plain,-1,syntactic,syntactic-plural-child,0.032258065,0.03248018,0.061125813,0.036743194,0.03248018,0.0093646049
16,28,35,false,plain,-1,syntactic,syntactic-roses-blue,0.066666667,0.058300849,0.13175227,0.056201275,0.064659918,0.0023062825
16,35,38,true,chat,-2,antonym,chat-antonym-early,0.14285714,0.18130836,0.86162201,0.17259164,0.18130836,-0.011758685
16,35,38,true,chat,-2,antonym,chat-antonym-north,0.23076923,0.31002981,0.79776728,0.28680315,0.2470684,0.0042642951
16,35,38,true,chat,-2,association,chat-association-desert,0.39130435,0.29750959,0.89190166,0.2824702,0.29750959,-0.0091492534
16,35,38,true,chat,-2,counting,chat-counting-triangle,0.14285714,0.17135644,0.62729016,0.15184678,0.17536361,0.0004453063
16,35,38,true,chat,-2,factual,chat-factual-canberra,0.24,0.25951692,0.81045468,0.22524033,0.155479,-0.010532022
16,35,38,true,chat,-2,factual,chat-factual-gold,0.23076923,0.264858,0.72121131,0.24937735,0.21712383,-0.0025521517
16,35,38,true,chat,-2,multihop,chat-multihop-sushi-currency,0.23076923,0.27882828,0.67020424,0.24124221,0.21172605,0.00029462576
16,35,38,true,chat,-2,syntactic,chat-syntactic-plural-child,0.19230769,0.20806861,0.77699228,0.19666982,0.20806861,-0.0053411722
16,35,38,true,chat,-1,antonym,chat-antonym-early,0.18518519,0.19681773,0.82305715,0.17807836,0.22256709,-0.011139691
16,35,38,true,chat,-1,antonym,chat-antonym-north,0.23076923,0.34067219,0.84205509,0.30176408,0.34067219,0.0075826645
16,35,38,true,chat,-1,association,chat-association-desert,0.39130435,0.32635164,0.87868255,0.31708695,0.32635164,-0.0068414807
16,35,38,true,chat,-1,counting,chat-counting-triangle,0.18518519,0.20814222,0.64601564,0.20950216,0.20814222,0.00016796589
16,35,38,true,chat,-1,factual,chat-factual-canberra,0.23076923,0.22432515,0.73879185,0.18936381,0.22432515,-0.0094002485
16,35,38,true,chat,-1,factual,chat-factual-gold,0.39130435,0.29075104,0.67699501,0.26824969,0.29075104,-0.0042617917
16,35,38,true,chat,-1,multihop,chat-multihop-sushi-currency,0.33333333,0.37114345,0.75448285,0.3368374,0.37114345,0.00036299229
16,35,38,true,chat,-1,syntactic,chat-syntactic-plural-child,0.28,0.20892136,0.55075053,0.19106331,0.20892136,-0.0039214492
16,35,38,true,plain,-2,antonym,antonym-early-late,0.28,0.27775159,0.8070862,0.22666934,0.1838679,-0.00016844273
16,35,38,true,plain,-2,antonym,antonym-fast-slow,0.28,0.37886918,0.88363113,0.35260113,0.18948768,0.0066010952
16,35,38,true,plain,-2,antonym,antonym-north-south,0.45454545,0.45426586,0.9103686,0.43813662,0.28170757,0.0076341629
16,35,38,true,plain,-2,antonym,antonym-tall-short,0.28,0.41685733,0.90490608,0.40042758,0.21231357,0.010740519
16,35,38,true,plain,-2,antonym,antonym-victory-defeat,0.23076923,0.3344986,0.89878008,0.26964959,0.16079557,0.0023592114
16,35,38,true,plain,-2,association,association-birthday,0.23076923,0.28574077,0.79560992,0.27285517,0.18067264,0.0037709475
16,35,38,true,plain,-2,association,association-desert,0.33333333,0.23805263,0.62626444,0.23249749,0.20441754,-0.0084984303
16,35,38,true,plain,-2,association,association-doctor,0.39130435,0.32476629,0.85945745,0.27947508,0.24311376,-0.001655519
16,35,38,true,plain,-2,association,association-storm,0.39130435,0.36317185,0.63992117,0.36156289,0.32335648,-0.0063300729
16,35,38,true,plain,-2,association,association-violin,0.45454545,0.31367118,0.6990764,0.2752723,0.33084553,-0.0019453168
16,35,38,true,plain,-2,counting,counting-colors-three,0.28,0.28313748,0.82702867,0.21692941,0.17256968,0.0010914803
16,35,38,true,plain,-2,counting,counting-days-four,0.52380952,0.39602979,0.79609834,0.35572341,0.35507432,3.8862228e-05
16,35,38,true,plain,-2,counting,counting-triangle-sides,0.23076923,0.28595225,0.88512798,0.22202713,0.14865902,0.0010489225
16,35,38,true,plain,-2,counting,counting-week-days,0.23076923,0.302323,0.86497919,0.24046592,0.167941,0.0018613935
16,35,38,true,plain,-2,factual,factual-canberra,0.28,0.3541958,0.92368414,0.29265233,0.23379784,6.6399574e-05
16,35,38,true,plain,-2,factual,factual-gold-symbol,0.24,0.34513871,0.91976764,0.27783772,0.17764636,0.0010462999
16,35,38,true,plain,-2,factual,factual-mercury,0.24,0.22391107,0.70891672,0.22275523,0.14557272,-0.0065280199
16,35,38,true,plain,-2,factual,factual-pacific,0.33333333,0.24938404,0.57109575,0.22083309,0.19907037,-0.00034141541
16,35,38,true,plain,-2,factual,factual-photosynthesis,0.45454545,0.35383746,0.90707417,0.32987851,0.28963015,-0.0041652322
16,35,38,true,plain,-2,factual,factual-shakespeare,0.33333333,0.29467352,0.74976917,0.2710714,0.25211252,-0.0058714151
16,35,38,true,plain,-2,multihop,multihop-cairo-continent,0.23076923,0.28902052,0.87963084,0.23423595,0.18216533,-0.00076627731
16,35,38,true,plain,-2,multihop,multihop-eiffel-capital,0.18518519,0.26840595,0.91518909,0.20246322,0.086033665,0.00023376942
16,35,38,true,plain,-2,multihop,multihop-kangaroo-hemisphere,0.52380952,0.38105754,0.85531526,0.35562991,0.34968288,-0.0046958327
16,35,38,true,plain,-2,multihop,multihop-madrid-language,0.18518519,0.27307645,0.90457717,0.22420989,0.10824669,-0.0011983514
16,35,38,true,plain,-2,multihop,multihop-sushi-currency,0.33333333,0.30599398,0.66450692,0.28807411,0.33463819,-0.0010374188
16,35,38,true,plain,-2,syntactic,syntactic-alphabet,0.23076923,0.23285168,0.55239101,0.22516851,0.14155482,0.0019538999
16,35,38,true,plain,-2,syntactic,syntactic-numbered-list,0.066666667,0.22818963,0.83654067,0.16526606,0.032429041,0.0082932711
16,35,38,true,plain,-2,syntactic,syntactic-past-go,0.29166667,0.40756757,0.93433187,0.33564712,0.30242146,-0.00024133921
16,35,38,true,plain,-2,syntactic,syntactic-plural-child,0.33333333,0.38866302,0.94408817,0.32884903,0.27469995,0.00034850836
16,35,38,true,plain,-2,syntactic,syntactic-roses-blue,0.29166667,0.33940962,0.8616758,0.32842719,0.21451285,0.0012153983
16,35,38,true,plain,-1,antonym,antonym-early-late,0.33333333,0.32692448,0.88231868,0.3012714,0.28285594,-0.0067973137
16,35,38,true,plain,-1,antonym,antonym-fast-slow,0.23076923,0.23844505,0.83130067,0.22779679,0.15016432,-0.0040974617
16,35,38,true,plain,-1,antonym,antonym-north-south,0.33333333,0.29527049,0.78020291,0.27117097,0.22074544,0.0011611581
16,35,38,true,plain,-1,antonym,antonym-tall-short,0.28,0.26224718,0.69771913,0.2408732,0.18062576,-0.0014294386
16,35,38,true,plain,-1,antonym,antonym-victory-defeat,0.45454545,0.37178638,0.89753592,0.36535961,0.32414116,-0.0049179792
16,35,38,true,plain,-1,association,association-birthday,0.33333333,0.34782696,0.8674095,0.33639805,0.27502454,-0.0040835142
16,35,38,true,plain,-1,association,association-desert,0.28,0.27258988,0.85079725,0.25375787,0.22173744,-0.0098230839
16,35,38,true,plain,-1,association,association-doctor,0.45454545,0.35314541,0.82752915,0.34702822,0.32258282,-0.0036531687
16,35,38,true,plain,-1,association,association-storm,0.45454545,0.39229864,0.89195835,0.38715145,0.35803347,-0.0089865327
16,35,38,true,plain,-1,association,association-violin,0.39130435,0.27076094,0.6155196,0.2580993,0.24524582,-0.0038581491
16,35,38,true,plain,-1,counting,counting-colors-three,0.33333333,0.32313711,0.79678774,0.3002642,0.25317409,0.00040024519
16,35,38,true,plain,-1,counting,counting-days-four,0.52380952,0.37497676,0.80791998,0.3579802,0.34797853,-0.0014617443
16,35,38,true,plain,-1,counting,counting-triangle-sides,0.33333333,0.39016285,0.85683575,0.3594376,0.27912691,0.0019136667
16,35,38,true,plain,-1,counting,counting-week-days,0.33333333,0.41570753,0.85885369,0.39668475,0.32881058,0.0046104789
16,35,38,true,plain,-1,factual,factual-canberra,0.33333333,0.32485141,0.83785309,0.2972174,0.24583227,-0.0079344511
16,35,38,true,plain,-1,factual,factual-gold-symbol,0.33333333,0.28661283,0.66445077,0.26725564,0.24535811,-0.0062246919
16,35,38,true,plain,-1,factual,factual-mercury,0.28,0.23551221,0.74290886,0.23389782,0.17201611,-0.006133914
16,35,38,true,plain,-1,factual,factual-pacific,0.23076923,0.27113316,0.66668341,0.25596768,0.19388545,-0.0070264339
16,35,38,true,plain,-1,factual,factual-photosynthesis,0.28,0.33744298,0.85127352,0.29042323,0.24004355,-0.0014178157
16,35,38,true,plain,-1,factual,factual-shakespeare,0.14285714,0.2279921,0.85419558,0.19702612,0.10398537,-0.0030759573
16,35,38,true,plain,-1,multihop,multihop-cairo-continent,0.14285714,0.22386006,0.75131217,0.21862833,0.11943029,-0.0015705824
16,35,38,true,plain,-1,multihop,multihop-eiffel-capital,0.23076923,0.29228762,0.91407784,0.300756,0.14578683,-0.003975153
16,35,38,true,plain,-1,multihop,multihop-kangaroo-hemisphere,0.14285714,0.1288523,0.40477721,0.1149627,0.13503643,-0.0028101802
16,35,38,true,plain,-1,multihop,multihop-madrid-language,0.23076923,0.2333625,0.74134956,0.23733087,0.13468664,-0.0032169819
16,35,38,true,plain,-1,multihop,multihop-sushi-currency,0.28,0.30897583,0.80740373,0.27014905,0.20232543,-0.00034362078
16,35,38,true,plain,-1,syntactic,syntactic-alphabet,0.23076923,0.17170763,0.31834401,0.16282605,0.18878871,0.0031485558
16,35,38,true,plain,-1,syntactic,syntactic-numbered-list,0.39130435,0.31349315,0.79783972,0.30959529,0.28060914,-0.0027494431
16,35,38,true,plain,-1,syntactic,syntactic-past-go,0.10344828,0.11764369,0.30643831,0.094898267,0.12792607,0.00094211102
16,35,38,true,plain,-1,syntactic,syntactic-plural-child,0.28,0.1683774,0.29592743,0.15883396,0.18551341,0.0007802248
16,35,38,true,plain,-1,syntactic,syntactic-roses-blue,0.33333333,0.31065865,0.82791442,0.29235442,0.26033302,-0.0023238063
25,14,21,false,chat,-2,antonym,chat-antonym-early,0.02173913,0.00040238665,0.15577926,0.00027399746,0.00040238665,-0.0012463927
25,14,21,false,chat,-2,antonym,chat-antonym-north,0.045454545,0.00047147146,0.17746237,0.0003525912,0.00047147146,-0.0011960268
25,14,21,false,chat,-2,association,chat-association-desert,0.02173913,0.00033241255,0.22963987,0.00022212535,0.00033241255,-0.0011770129
25,14,21,false,chat,-2,counting,chat-counting-triangle,0.021276596,0.00043787428,0.11890157,0.00029177332,0.00043787428,-0.0012282729
25,14,21,false,chat,-2,factual,chat-factual-canberra,0.020408163,0.00037209375,0.12347462,0.00024461542,0.00037209375,-0.00131464
25,14,21,false,chat,-2,factual,chat-factual-gold,0.043478261,0.00096121557,0.17658768,0.00068592905,0.00096121557,-0.0011286736
25,14,21,false,chat,-2,multihop,chat-multihop-sushi-currency,0.020833333,0.0004512826,0.16451319,0.00030512644,0.0004512826,-0.0011851192
25,14,21,false,chat,-2,syntactic,chat-syntactic-plural-child,0.020408163,0.00047733926,0.19117843,0.00032025491,0.00047733926,-0.0011579394
25,14,21,false,chat,-1,antonym,chat-antonym-early,0.05,0.00082048524,0.022177122,0.00060172185,0.00082048524,-0.00040340424
25,14,21,false,chat,-1,antonym,chat-antonym-north,0.024390244,0.00029784762,0.0027954733,0.00019656218,0.00029784762,-0.00064325333
25,14,21,false,chat,-1,association,chat-association-desert,0.045454545,0.00059890821,0.00515011,0.00035129755,0.00059890821,-0.00046139956
25,14,21,false,chat,-1,counting,chat-counting-triangle,0.048780488,0.0005278467,0.044389408,0.00037093529,0.0005278467,-0.00037395954
25,14,21,false,chat,-1,factual,chat-factual-canberra,0.054054054,0.00032563351,0.039381177,0.00027626188,0.00032563351,-0.00039726496
25,14,21,false,chat,-1,factual,chat-factual-gold,0.081081081,0.00086142231,0.10823808,0.00065012926,0.00086142231,-0.0003491044
25,14,21,false,chat,-1,multihop,chat-multihop-sushi-currency,0.027027027,0.00042189149,0.037251174,0.00029057766,0.00042189149,-0.00038868189
25,14,21,false,chat,-1,syntactic,chat-syntactic-plural-child,0.05,0.00083596776,0.11267452,0.00062120946,0.00083596776,-0.00039350986
25,14,21,false,plain,-2,antonym,antonym-early-late,0.14285714,0.00027843796,0.26685127,0.00026167873,0.00027843796,-0.0030100942
25,14,21,false,plain,-2,antonym,antonym-fast-slow,0,0,0,0,0,-0.0011268854
25,14,21,false,plain,-2,antonym,antonym-north-south,0.090909091,0.00017108192,0.14114602,0.00018282935,0.00017108192,-0.0009457469
25,14,21,false,plain,-2,antonym,antonym-tall-short,0.042553191,7.6881835e-05,0.037197649,5.2854698e-05,7.6881835e-05,-0.00094854832
25,14,21,false,plain,-2,antonym,antonym-victory-defeat,0.11904762,0.00055275802,0.36891346,0.00051299661,0.00055275802,-0.0040031672
25,14,21,false,plain,-2,association,association-birthday,0.042553191,0.00029037665,0.3080253,0.00025666462,0.00029037665,-0.0019547343
25,14,21,false,plain,-2,association,association-desert,0,0,0,0,0,-0.0023828149
25,14,21,false,plain,-2,association,association-doctor,0.043478261,0.00034802287,0.091277285,0.00031778757,0.00034802287,-0.0011085272
25,14,21,false,plain,-2,association,association-storm,0.020833333,3.994737e-05,0.027033669,1.9617007e-05,3.994737e-05,-0.0025985837
25,14,21,false,plain,-2,association,association-violin,0,0,0,0,0,-0.0010456443
25,14,21,false,plain,-2,counting,counting-colors-three,0.063829787,0.00025435561,0.15273231,0.00018416156,0.00025435561,-0.0022363067
25,14,21,false,plain,-2,counting,counting-days-four,0.021276596,1.7133107e-05,0.0067863115,1.2070025e-05,1.7133107e-05,-0.0016223192
25,14,21,false,plain,-2,counting,counting-triangle-sides,0.065217391,0.00038354199,0.15914695,0.00034464718,0.00038354199,-0.0027924776
25,14,21,false,plain,-2,counting,counting-week-days,0.068181818,0.00025570921,0.35303002,0.00026564176,0.00025570921,-0.0031514764
25,14,21,false,plain,-2,factual,factual-canberra,0.11363636,0.00033925487,0.39663536,0.00036074303,0.00033925487,-0.0044205785
25,14,21,false,plain,-2,factual,factual-gold-symbol,0.02173913,0.00033468651,0.60910291,0.00027379354,0.00033468651,-0.0039352775
25,14,21,false,plain,-2,factual,factual-mercury,0.022222222,0.00011830323,0.11347782,9.4651635e-05,0.00011858865,-0.0022723675
25,14,21,false,plain,-2,factual,factual-pacific,0.020408163,9.7730515e-05,0.04589499,8.7003629e-05,9.7730515e-05,-0.0016605258
25,14,21,false,plain,-2,factual,factual-photosynthesis,0,0,0,0,0,-0.002414465
25,14,21,false,plain,-2,factual,factual-shakespeare,0.041666667,0.00015067953,0.0043298895,0.00012070379,0.00015067953,-0.0030387044
25,14,21,false,plain,-2,multihop,multihop-cairo-continent,0.095238095,0.00045931667,0.11405311,0.00051909359,0.00045931667,-0.0029267669
25,14,21,false,plain,-2,multihop,multihop-eiffel-capital,0.066666667,0.00027290743,0.26498611,0.00020937708,0.00027290743,-0.0013751388
25,14,21,false,plain,-2,multihop,multihop-kangaroo-hemisphere,0.02173913,0.00018321055,0.059122288,0.00016268743,0.00018321055,-0.00079900026
25,14,21,false,plain,-2,multihop,multihop-madrid-language,0.047619048,0.00064700042,0.85522986,0.00065629077,0.00064700042,-0.0027127862
25,14,21,false,plain,-2,multihop,multihop-sushi-currency,0.044444444,8.5086474e-05,0.01591684,7.8418072e-05,8.5086474e-05,-0.0011831522
25,14,21,false,plain,-2,syntactic,syntactic-alphabet,0.020833333,6.5636101e-05,0.0092355082,5.4391686e-05,6.5636101e-05,-0.00071835518
25,14,21,false,plain,-2,syntactic,syntactic-numbered-list,0.022222222,2.9322211e-05,0.0063503889,2.818698e-05,2.9322211e-05,-0.00064122677
25,14,21,false,plain,-2,syntactic,syntactic-past-go,0.020833333,0.0002009994,0.022678,0.0001244148,0.0002009994,-0.00080597401
25,14,21,false,plain,-2,syntactic,syntactic-plural-child,0.043478261,0.0002702761,0.090162059,0.00024615298,0.0002702761,-0.00071167946
25,14,21,false,plain,-2,syntactic,syntactic-roses-blue,0.088888889,0.00017561584,0.17124035,0.00016981553,0.00017561584,-0.0040985346
25,14,21,false,plain,-1,antonym,antonym-early-late,0,0,0,0,0,-0.00071638823
25,14,21,false,plain,-1,antonym,antonym-fast-slow,0.043478261,4.9464355e-05,0.026064181,4.8289581e-05,4.9464355e-05,-0.001083672
25,14,21,false,plain,-1,antonym,antonym-north-south,0.020833333,0.00019082753,0.2200244,0.00019478815,0.00019082753,-0.0010685921
25,14,21,false,plain,-1,antonym,antonym-tall-short,0.069767442,0.00018417258,0.096961707,0.00019623072,0.00018417258,-0.001083672
25,14,21,false,plain,-1,antonym,antonym-victory-defeat,0.045454545,0.00013091787,0.12676142,0.00012933462,0.00013093086,-0.0011816025
25,14,21,false,plain,-1,association,association-birthday,0.021276596,7.2047008e-05,0.066678862,6.4938728e-05,7.2047008e-05,-0.0025062561
25,14,21,false,plain,-1,association,association-desert,0.13953488,0.00029172358,0.40364,0.00028042428,0.00022853589,-0.004637897
25,14,21,false,plain,-1,association,association-doctor,0.042553191,0.00034027567,0.047382933,0.00030993277,0.00034027567,-0.00065594912
25,14,21,false,plain,-1,association,association-storm,0.088888889,0.00023563924,0.34661626,0.00019994264,0.00025174225,-0.0047751069
25,14,21,false,plain,-1,association,association-violin,0,0,0,0,0,-0.0021405816
25,14,21,false,plain,-1,counting,counting-colors-three,0.042553191,0.00020035356,0.051900566,0.0001465556,0.00020035356,-0.0020340681
25,14,21,false,plain,-1,counting,counting-days-four,0.020833333,8.3709476e-05,0.010398521,4.9221609e-05,8.3709476e-05,-0.0012997389
25,14,21,false,plain,-1,counting,counting-triangle-sides,0.020833333,0.00015540288,0.095530359,0.00010577769,0.00015540288,-0.0012173653
25,14,21,false,plain,-1,counting,counting-week-days,0,0,0,0,0,-0.001363337
25,14,21,false,plain,-1,factual,factual-canberra,0.066666667,0.00021940401,0.42148491,0.00020806845,0.00013866499,-0.0032307506
25,14,21,false,plain,-1,factual,factual-gold-symbol,0.020833333,3.3864531e-05,0.018557823,2.0832648e-05,3.3864531e-05,-0.0013831258
25,14,21,false,plain,-1,factual,factual-mercury,0,0,0,0,0,-0.0017790198
25,14,21,false,plain,-1,factual,factual-pacific,0.042553191,5.6248675e-05,0.052891256,4.8294192e-05,5.6248675e-05,-0.0040791631
25,14,21,false,plain,-1,factual,factual-photosynthesis,0.043478261,0.00014530696,0.17550391,0.00010615696,0.00014530696,-0.0013235807
25,14,21,false,plain,-1,factual,factual-shakespeare,0.11111111,0.00016148222,0.041895655,0.00013582408,0.00018399666,-0.0040723681
25,14,21,false,plain,-1,multihop,multihop-cairo-continent,0.043478261,0.00013513393,0.092799931,0.00011881884,0.00015054069,-0.00076889992
25,14,21,false,plain,-1,multihop,multihop-eiffel-capital,0.022222222,0.00011292871,0.026488217,0.00011282644,0.00011292871,-0.0016796589
25,14,21,false,plain,-1,multihop,multihop-kangaroo-hemisphere,0.02173913,2.2014934e-05,0.0032842598,2.186773e-05,2.2014934e-05,-0.0011093616
25,14,21,false,plain,-1,multihop,multihop-madrid-language,0,0,0,0,0,-0.0013036728
25,14,21,false,plain,-1,multihop,multihop-sushi-currency,0.022222222,0.00012687169,0.45223625,0.00011572772,0.00012687169,-0.003995657
25,14,21,false,plain,-1,syntactic,syntactic-alphabet,0.021276596,9.0602578e-05,0.05605098,7.3895025e-05,9.0602578e-05,-0.00084221363
25,14,21,false,plain,-1,syntactic,syntactic-numbered-list,0.020408163,5.6307654e-05,0.052845913,5.153888e-05,5.6307654e-05,-0.0030980706
25,14,21,false,plain,-1,syntactic,syntactic-past-go,0.042553191,0.00036112648,0.19199311,0.00027800179,0.00036112648,-0.00090372562
25,14,21,false,plain,-1,syntactic,syntactic-plural-child,0.020833333,0.00034204553,0.3356539,0.00021969601,0.00034204553,-0.0010909438
25,14,21,false,plain,-1,syntactic,syntactic-roses-blue,0,0,0,0,0,-0.0023511648
25,21,28,false,chat,-2,antonym,chat-antonym-early,0,0,0,0,0,0.004195869
25,21,28,false,chat,-2,antonym,chat-antonym-north,0,0,0,0,0,0.0034791231
25,21,28,false,chat,-2,association,chat-association-desert,0,0,0,0,0,0.0037744641
25,21,28,false,chat,-2,counting,chat-counting-triangle,0,0,0,0,0,0.0049198866
25,21,28,false,chat,-2,factual,chat-factual-canberra,0.021276596,9.4467323e-05,0.019553883,6.8013215e-05,9.4467323e-05,0.0036150217
25,21,28,false,chat,-2,factual,chat-factual-gold,0,0,0,0,0,0.003826499
25,21,28,false,chat,-2,multihop,chat-multihop-sushi-currency,0,0,0,0,0,0.0038161874
25,21,28,false,chat,-2,syntactic,chat-syntactic-plural-child,0.020408163,1.8084523e-05,0.00053625029,9.7188581e-06,1.8084523e-05,0.0043907166
25,21,28,false,chat,-1,antonym,chat-antonym-early,0,0,0,0,0,0.0049516559
25,21,28,false,chat,-1,antonym,chat-antonym-north,0.023255814,5.7952639e-06,0.0032795254,4.1077629e-06,5.7952639e-06,0.0045511723
25,21,28,false,chat,-1,association,chat-association-desert,0.020408163,2.6924771e-05,0.037625166,3.0295233e-05,2.6924771e-05,0.0045522451
25,21,28,false,chat,-1,counting,chat-counting-triangle,0,0,0,0,0,0.0062033534
25,21,28,false,chat,-1,factual,chat-factual-canberra,0.069767442,0.00016527552,0.054413938,0.00011515587,0.00016527552,0.0057324767
25,21,28,false,chat,-1,factual,chat-factual-gold,0.02173913,3.6232612e-05,0.00099039132,2.4315746e-05,3.6232612e-05,0.0047731996
25,21,28,false,chat,-1,multihop,chat-multihop-sushi-currency,0,0,0,0,0,0.0049294233
25,21,28,false,chat,-1,syntactic,chat-syntactic-plural-child,0.045454545,4.5405969e-05,0.02308476,2.412684e-05,4.5405969e-05,0.0052304268
25,21,28,false,plain,-2,antonym,antonym-early-late,0,0,0,0,0,0.0088242888
25,21,28,false,plain,-2,antonym,antonym-fast-slow,0,0,0,0,0,0.0062117577
25,21,28,false,plain,-2,antonym,antonym-north-south,0,0,0,0,0,0.0064171553
25,21,28,false,plain,-2,antonym,antonym-tall-short,0.020833333,3.5144201e-05,0.034951845,1.9046234e-05,3.5144201e-05,0.0067427158
25,21,28,false,plain,-2,antonym,antonym-victory-defeat,0,0,0,0,0,0.0070613027
25,21,28,false,plain,-2,association,association-birthday,0.020833333,0.00011163053,0.00090501093,9.4008202e-05,0.00011163053,0.0067831874
25,21,28,false,plain,-2,association,association-desert,0,0,0,0,0,0.0096647143
25,21,28,false,plain,-2,association,association-doctor,0,0,0,0,0,0.0092428923
25,21,28,false,plain,-2,association,association-storm,0,0,0,0,0,0.0071128011
25,21,28,false,plain,-2,association,association-violin,0,0,0,0,0,0.0087613463
25,21,28,false,plain,-2,counting,counting-colors-three,0.020408163,8.9767913e-05,0.022247013,9.4672838e-05,8.9767913e-05,0.0071161389
25,21,28,false,plain,-2,counting,counting-days-four,0,0,0,0,0,0.0099474192
25,21,28,false,plain,-2,counting,counting-triangle-sides,0.020833333,0.00014719215,0.0025288736,0.00010391127,0.00014719215,0.0080343485
25,21,28,false,plain,-2,counting,counting-week-days,0,0,0,0,0,0.0079057217
25,21,28,false,plain,-2,factual,factual-canberra,0.020833333,0.00013232166,0.10129986,0.00010030248,0.00013232166,0.008523941
25,21,28,false,plain,-2,factual,factual-gold-symbol,0,0,0,0,0,0.0059313178
25,21,28,false,plain,-2,factual,factual-mercury,0,0,0,0,0,0.0087668896
25,21,28,false,plain,-2,factual,factual-pacific,0,0,0,0,0,0.0082508922
25,21,28,false,plain,-2,factual,factual-photosynthesis,0,0,0,0,0,0.011960804
25,21,28,false,plain,-2,factual,factual-shakespeare,0.042553191,0.00011088498,0.1878348,0.0001002594,0.00011088498,0.012439966
25,21,28,false,plain,-2,multihop,multihop-cairo-continent,0,0,0,0,0,0.0084501505
25,21,28,false,plain,-2,multihop,multihop-eiffel-capital,0,0,0,0,0,0.007997632
25,21,28,false,plain,-2,multihop,multihop-kangaroo-hemisphere,0,0,0,0,0,0.0073832273
25,21,28,false,plain,-2,multihop,multihop-madrid-language,0,0,0,0,0,0.0078148842
25,21,28,false,plain,-2,multihop,multihop-sushi-currency,0,0,0,0,0,0.0070651174
25,21,28,false,plain,-2,syntactic,syntactic-alphabet,0,0,0,0,0,0.009303093
25,21,28,false,plain,-2,syntactic,syntactic-numbered-list,0,0,0,0,0,0.0065025091
25,21,28,false,plain,-2,syntactic,syntactic-past-go,0.043478261,6.8863555e-05,0.03420938,6.6559538e-05,6.8863555e-05,0.0092098117
25,21,28,false,plain,-2,syntactic,syntactic-plural-child,0,0,0,0,0,0.0080676675
25,21,28,false,plain,-2,syntactic,syntactic-roses-blue,0.020833333,3.6668171e-05,0.024757982,3.7045302e-05,3.6963168e-05,0.0058961511
25,21,28,false,plain,-1,antonym,antonym-early-late,0,0,0,0,0,0.010280848
25,21,28,false,plain,-1,antonym,antonym-fast-slow,0.020833333,5.7988655e-05,0.18406505,3.1966638e-05,5.7988655e-05,0.01364702
25,21,28,false,plain,-1,antonym,antonym-north-south,0.066666667,0.00016140983,0.27291805,0.00014916402,0.00016140983,0.012201428
25,21,28,false,plain,-1,antonym,antonym-tall-short,0.043478261,2.9107362e-05,0.051959564,1.9205987e-05,2.9107362e-05,0.011536777
25,21,28,false,plain,-1,antonym,antonym-victory-defeat,0.063829787,9.3651249e-05,0.054727389,7.2774166e-05,5.2308098e-05,0.014174283
25,21,28,false,plain,-1,association,association-birthday,0.043478261,0.00014608005,0.069766602,0.00010860055,0.00018756804,0.0096775889
25,21,28,false,plain,-1,association,association-desert,0,0,0,0,0,0.0079620481
25,21,28,false,plain,-1,association,association-doctor,0,0,0,0,0,0.007201314
